timestamp,ip,cnt_last_1m,cnt_last_5m,cnt_last_15m,succ_count,fail_count,total_count,fail_rate,event_user,event_result,hour,is_night,failed_streak,unique_users_last_5m,avg_interarrival_seconds,log1p_cnt_last_1m,log1p_cnt_last_5m,log1p_cnt_last_15m,log1p_succ_count,log1p_fail_count,log1p_total_count,log1p_unique_users_last_5m,log1p_avg_interarrival_seconds,pred_prob,pred_label
2025-10-01 02:53:00,10.0.0.1,4,43,118,0,2,7,0.3614333808368126,charlie,failed,2,1,6.0,1,276.0,1.6094379124341003,3.784189633918261,4.77912349311153,0.0,1.0986122886681096,2.0794415416798357,0.6931471805599453,5.6240175061873385,0.86,1
2025-10-01 02:55:00,10.0.0.1,8,6,78,5,3,1,0.4877278773279925,bob,failed,2,1,7.0,2,264.0,2.1972245773362196,1.9459101490553132,4.3694478524670215,1.791759469228055,1.3862943611198906,0.6931471805599453,1.0986122886681096,5.579729825986222,0.42,1
2025-10-01 03:06:00,10.0.0.1,5,13,55,9,0,6,0.0843571056073589,bob,success,3,1,-25.0,1,372.0,1.791759469228055,2.639057329615259,4.02535169073515,2.302585092994046,0.0,1.9459101490553132,0.6931471805599453,5.921578419643816,0.5,1
2025-10-01 03:12:00,10.0.0.1,7,21,21,5,1,10,0.3443162312334672,charlie,success,3,1,-27.0,1,384.0,2.0794415416798357,3.091042453358316,3.091042453358316,1.791759469228055,0.6931471805599453,2.3978952727983707,0.6931471805599453,5.953243334287785,0.86,1
2025-10-01 03:13:00,10.0.0.1,6,24,40,0,3,14,0.6439409987870802,dave,failed,3,1,8.0,2,360.0,1.9459101490553132,3.2188758248682006,3.713572066704308,0.0,1.3862943611198906,2.70805020110221,1.0986122886681096,5.8888779583328805,0.9,1
2025-10-01 03:14:00,10.0.0.1,8,20,10,7,4,12,0.8535928457119759,dave,success,3,1,-27.0,2,252.0,2.1972245773362196,3.044522437723423,2.3978952727983707,2.0794415416798357,1.6094379124341003,2.5649493574615367,1.0986122886681096,5.53338948872752,0.77,1
2025-10-01 03:20:00,10.0.0.1,4,8,145,9,4,7,0.9041606661055857,alice,success,3,1,-28.0,1,300.0,1.6094379124341003,2.1972245773362196,4.983606621708336,2.302585092994046,1.6094379124341003,2.0794415416798357,0.6931471805599453,5.707110264748875,0.56,1
2025-10-01 03:22:00,10.0.0.1,3,45,25,2,2,5,0.4878716900659007,bob,success,3,1,-28.0,2,192.0,1.3862943611198906,3.828641396489095,3.258096538021482,1.0986122886681096,1.0986122886681096,1.791759469228055,1.0986122886681096,5.262690188904886,0.53,1
2025-10-01 03:25:00,10.0.0.1,5,34,35,8,0,7,0.2341634881490196,charlie,success,3,1,-28.0,3,156.0,1.791759469228055,3.5553480614894135,3.58351893845611,2.1972245773362196,0.0,2.0794415416798357,1.3862943611198906,5.056245805348308,0.48,1
2025-10-01 03:27:00,10.0.0.1,1,38,100,8,3,14,0.4497393288598352,alice,success,3,1,-29.0,3,168.0,0.6931471805599453,3.6635616461296463,4.61512051684126,2.1972245773362196,1.3862943611198906,2.70805020110221,1.3862943611198906,5.1298987149230735,0.85,1
2025-10-01 03:31:00,10.0.0.1,5,19,15,5,0,8,0.9806784497409384,bob,success,3,1,-29.0,2,204.0,1.791759469228055,2.995732273553991,2.772588722239781,1.791759469228055,0.0,2.1972245773362196,1.0986122886681096,5.3230099791384085,0.41,1
2025-10-01 03:49:00,10.0.0.1,1,8,95,4,1,1,0.4248124772347488,dave,success,3,1,-33.0,1,348.0,0.6931471805599453,2.1972245773362196,4.564348191467836,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.855071922202427,0.27,1
2025-10-01 03:50:00,10.0.0.1,5,11,59,1,4,1,0.3977608896217883,bob,success,3,1,-33.0,2,336.0,1.791759469228055,2.4849066497880004,4.0943445622221,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681096,5.820082930352362,0.55,1
2025-10-01 03:57:00,10.0.0.1,3,22,6,7,0,5,0.7606268795898735,alice,success,3,1,-33.0,1,384.0,1.3862943611198906,3.1354942159291497,1.9459101490553132,2.0794415416798357,0.0,1.791759469228055,0.6931471805599453,5.953243334287785,0.37,1
2025-10-01 03:58:00,10.0.0.1,3,26,142,9,4,4,0.5424100182135669,charlie,success,3,1,-33.0,2,372.0,1.3862943611198906,3.295836866004329,4.962844630259907,2.302585092994046,1.6094379124341003,1.6094379124341003,1.0986122886681096,5.921578419643816,0.76,1
2025-10-01 04:00:00,10.0.0.1,0,16,5,6,3,12,0.7072212496335153,dave,success,4,1,-33.0,3,348.0,0.0,2.833213344056216,1.791759469228055,1.9459101490553132,1.3862943611198906,2.5649493574615367,1.3862943611198906,5.855071922202427,0.58,1
2025-10-01 04:07:00,10.0.0.1,6,38,149,1,3,6,0.5997453171406615,alice,success,4,1,-33.0,1,216.0,1.9459101490553132,3.6635616461296463,5.0106352940962555,0.6931471805599453,1.3862943611198906,1.9459101490553132,0.6931471805599453,5.37989735354046,0.42,1
2025-10-01 04:10:00,10.0.0.1,7,20,61,7,2,8,0.4471966678683262,alice,success,4,1,-34.0,1,240.0,2.0794415416798357,3.044522437723423,4.127134385045092,2.0794415416798357,1.0986122886681096,2.1972245773362196,0.6931471805599453,5.484796933490655,0.23,1
2025-10-01 04:17:00,10.0.0.1,2,15,40,7,3,9,0.1507254657714023,alice,success,4,1,-34.0,1,240.0,1.0986122886681096,2.772588722239781,3.713572066704308,2.0794415416798357,1.3862943611198906,2.302585092994046,0.6931471805599453,5.484796933490655,0.4,1
2025-10-01 04:19:00,10.0.0.1,4,30,124,0,1,7,0.8462765361397369,charlie,success,4,1,-34.0,2,252.0,1.6094379124341003,3.4339872044851463,4.8283137373023015,0.0,0.6931471805599453,2.0794415416798357,1.0986122886681096,5.53338948872752,0.97,1
2025-10-01 04:21:00,10.0.0.1,3,13,109,9,4,6,0.2091301743560274,charlie,success,4,1,-34.0,2,252.0,1.3862943611198906,2.639057329615259,4.700480365792417,2.302585092994046,1.6094379124341003,1.9459101490553132,1.0986122886681096,5.53338948872752,0.41,1
2025-10-01 04:23:00,10.0.0.1,5,3,0,4,1,7,0.9785444248120972,alice,success,4,1,-34.0,2,192.0,1.791759469228055,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.0986122886681096,5.262690188904886,0.91,1
2025-10-01 04:26:00,10.0.0.1,5,4,62,8,0,12,0.2445776386710226,alice,success,4,1,-35.0,2,192.0,1.791759469228055,1.6094379124341003,4.143134726391533,2.1972245773362196,0.0,2.5649493574615367,1.0986122886681096,5.262690188904886,0.15,1
2025-10-01 04:27:00,10.0.0.1,8,13,65,1,0,2,0.7477527445825619,charlie,success,4,1,-35.0,2,120.0,2.1972245773362196,2.639057329615259,4.189654742026425,0.6931471805599453,0.0,1.0986122886681096,1.0986122886681096,4.795790545596741,0.77,1
2025-10-01 04:28:00,10.0.0.1,1,32,56,5,4,4,0.1325100878415848,dave,success,4,1,-35.0,3,108.0,0.6931471805599453,3.4965075614664802,4.04305126783455,1.791759469228055,1.6094379124341003,1.6094379124341003,1.3862943611198906,4.6913478822291435,0.66,1
2025-10-01 04:35:00,10.0.0.1,6,41,104,8,3,11,0.8758231167576053,charlie,success,4,1,-37.0,1,168.0,1.9459101490553132,3.7376696182833684,4.653960350157523,2.1972245773362196,1.3862943611198906,2.4849066497880004,0.6931471805599453,5.1298987149230735,0.9,1
2025-10-01 04:39:00,10.0.0.1,6,12,65,0,3,10,0.9908149425002534,bob,success,4,1,-39.0,2,192.0,1.9459101490553132,2.5649493574615367,4.189654742026425,0.0,1.3862943611198906,2.3978952727983707,1.0986122886681096,5.262690188904886,0.38,1
2025-10-01 04:40:00,10.0.0.1,4,19,63,0,0,7,0.6831312203967707,dave,success,4,1,-39.0,3,168.0,1.6094379124341003,2.995732273553991,4.1588830833596715,0.0,0.0,2.0794415416798357,1.3862943611198906,5.1298987149230735,0.78,1
2025-10-01 04:42:00,10.0.0.1,3,4,4,5,0,13,0.1196419715296095,bob,success,4,1,-39.0,2,180.0,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.791759469228055,0.0,2.639057329615259,1.0986122886681096,5.198497031265826,0.3,1
2025-10-01 04:45:00,10.0.0.1,0,45,146,8,3,7,0.9284540417676912,dave,success,4,1,-39.0,2,204.0,0.0,3.828641396489095,4.990432586778736,2.1972245773362196,1.3862943611198906,2.0794415416798357,1.0986122886681096,5.3230099791384085,0.25,1
2025-10-01 04:51:00,10.0.0.1,0,9,19,0,3,13,0.3645374971438058,dave,success,4,1,-40.0,1,192.0,0.0,2.302585092994046,2.995732273553991,0.0,1.3862943611198906,2.639057329615259,0.6931471805599453,5.262690188904886,0.96,1
2025-10-01 05:03:00,10.0.0.1,3,18,33,0,4,7,0.1183234527447509,dave,success,5,1,-41.0,1,288.0,1.3862943611198906,2.9444389791664403,3.5263605246161616,0.0,1.6094379124341003,2.0794415416798357,0.6931471805599453,5.666426688112432,0.56,1
2025-10-01 05:05:00,10.0.0.1,3,17,6,2,0,4,0.9098393019846704,charlie,success,5,1,-41.0,2,300.0,1.3862943611198906,2.8903717578961645,1.9459101490553132,1.0986122886681096,0.0,1.6094379124341003,1.0986122886681096,5.707110264748875,0.57,1
2025-10-01 05:12:00,10.0.0.1,1,23,66,3,1,13,0.1170414866877729,bob,failed,5,1,9.0,1,360.0,0.6931471805599453,3.1780538303479458,4.204692619390966,1.3862943611198906,0.6931471805599453,2.639057329615259,0.6931471805599453,5.8888779583328805,0.33,1
2025-10-01 05:13:00,10.0.0.1,2,13,23,9,4,13,0.6761360534804665,charlie,success,5,1,-41.0,2,336.0,1.0986122886681096,2.639057329615259,3.1780538303479458,2.302585092994046,1.6094379124341003,2.639057329615259,1.0986122886681096,5.820082930352362,0.12,1
2025-10-01 05:20:00,10.0.0.1,3,26,35,7,0,13,0.2656300012710183,charlie,success,5,1,-42.0,1,348.0,1.3862943611198906,3.295836866004329,3.58351893845611,2.0794415416798357,0.0,2.639057329615259,0.6931471805599453,5.855071922202427,0.21,1
2025-10-01 05:23:00,10.0.0.1,3,46,126,2,4,14,0.2213453360996555,charlie,success,5,1,-42.0,1,240.0,1.3862943611198906,3.8501476017100584,4.844187086458591,1.0986122886681096,1.6094379124341003,2.70805020110221,0.6931471805599453,5.484796933490655,0.51,1
2025-10-01 05:26:00,10.0.0.1,0,29,2,6,0,5,0.3960391028117725,bob,success,5,1,-42.0,2,252.0,0.0,3.4011973816621555,1.0986122886681096,1.9459101490553132,0.0,1.791759469228055,1.0986122886681096,5.53338948872752,0.56,1
2025-10-01 05:28:00,10.0.0.1,2,33,53,1,0,8,0.3330806256638035,dave,success,5,1,-42.0,3,192.0,1.0986122886681096,3.5263605246161616,3.9889840465642745,0.6931471805599453,0.0,2.1972245773362196,1.3862943611198906,5.262690188904886,0.27,1
2025-10-01 05:32:00,10.0.0.1,5,23,34,5,0,1,0.7492891386443674,charlie,success,5,1,-43.0,2,228.0,1.791759469228055,3.1780538303479458,3.5553480614894135,1.791759469228055,0.0,0.6931471805599453,1.0986122886681096,5.43372200355424,0.91,1
2025-10-01 05:34:00,10.0.0.1,8,44,79,6,2,5,0.6613213309561911,alice,success,5,1,-43.0,2,168.0,2.1972245773362196,3.8066624897703196,4.382026634673881,1.9459101490553132,1.0986122886681096,1.791759469228055,1.0986122886681096,5.1298987149230735,0.74,1
2025-10-01 05:39:00,10.0.0.1,1,43,59,4,2,4,0.2980381966313873,bob,success,5,1,-45.0,2,192.0,0.6931471805599453,3.784189633918261,4.0943445622221,1.6094379124341003,1.0986122886681096,1.6094379124341003,1.0986122886681096,5.262690188904886,0.39,1
2025-10-01 05:40:00,10.0.0.1,9,18,130,0,1,13,0.96623372730928,dave,success,5,1,-45.0,2,168.0,2.302585092994046,2.9444389791664403,4.875197323201151,0.0,0.6931471805599453,2.639057329615259,1.0986122886681096,5.1298987149230735,0.42,1
2025-10-01 05:45:00,10.0.0.1,0,34,113,3,3,11,0.9363902002397576,alice,success,5,1,-45.0,2,204.0,0.0,3.5553480614894135,4.736198448394496,1.3862943611198906,1.3862943611198906,2.4849066497880004,1.0986122886681096,5.3230099791384085,0.3,1
2025-10-01 05:51:00,10.0.0.1,2,35,89,0,2,14,0.7721479290603911,dave,success,5,1,-46.0,1,228.0,1.0986122886681096,3.58351893845611,4.499809670330265,0.0,1.0986122886681096,2.70805020110221,0.6931471805599453,5.43372200355424,0.21,1
2025-10-01 05:59:00,10.0.0.1,7,7,74,8,0,2,0.877123536608475,dave,success,5,1,-48.0,1,300.0,2.0794415416798357,2.0794415416798357,4.31748811353631,2.1972245773362196,0.0,1.0986122886681096,0.6931471805599453,5.707110264748875,0.9,1
2025-10-01 06:03:00,10.0.0.1,7,37,75,8,4,11,0.1899224722077368,alice,success,6,0,-48.0,2,288.0,2.0794415416798357,3.6375861597263857,4.330733340286331,2.1972245773362196,1.6094379124341003,2.4849066497880004,1.0986122886681096,5.666426688112432,0.79,1
2025-10-01 06:07:00,10.0.0.1,5,32,7,3,1,10,0.1695246623299785,bob,success,6,0,-48.0,2,324.0,1.791759469228055,3.4965075614664802,2.0794415416798357,1.3862943611198906,0.6931471805599453,2.3978952727983707,1.0986122886681096,5.783825182329737,0.38,1
2025-10-01 06:13:00,10.0.0.1,2,41,122,9,0,7,0.6550759195747048,alice,success,6,0,-49.0,1,336.0,1.0986122886681096,3.7376696182833684,4.812184355372417,2.302585092994046,0.0,2.0794415416798357,0.6931471805599453,5.820082930352362,0.67,1
2025-10-01 06:17:00,10.0.0.1,5,48,45,3,4,8,0.7224676499610921,alice,success,6,0,-50.0,1,312.0,1.791759469228055,3.8918202981106265,3.828641396489095,1.3862943611198906,1.6094379124341003,2.1972245773362196,0.6931471805599453,5.746203190540153,0.46,1
2025-10-01 06:18:00,10.0.0.1,6,42,141,1,3,14,0.7481970700273015,dave,success,6,0,-50.0,2,228.0,1.9459101490553132,3.7612001156935624,4.955827057601261,0.6931471805599453,1.3862943611198906,2.70805020110221,1.0986122886681096,5.43372200355424,0.79,1
2025-10-01 06:20:00,10.0.0.1,4,12,83,1,4,11,0.8569807139772847,alice,success,6,0,-51.0,2,204.0,1.6094379124341003,2.5649493574615367,4.430816798843313,0.6931471805599453,1.6094379124341003,2.4849066497880004,1.0986122886681096,5.3230099791384085,0.96,1
2025-10-01 06:23:00,10.0.0.1,9,29,78,4,4,10,0.8736829204531581,bob,success,6,0,-51.0,3,192.0,2.302585092994046,3.4011973816621555,4.3694478524670215,1.6094379124341003,1.6094379124341003,2.3978952727983707,1.3862943611198906,5.262690188904886,0.63,1
2025-10-01 06:31:00,10.0.0.1,1,46,8,3,0,14,0.0879090748224628,alice,success,6,0,-51.0,1,216.0,0.6931471805599453,3.8501476017100584,2.1972245773362196,1.3862943611198906,0.0,2.70805020110221,0.6931471805599453,5.37989735354046,0.14,1
2025-10-01 06:35:00,10.0.0.1,4,10,119,0,0,3,0.8991288761276769,dave,success,6,0,-51.0,2,216.0,1.6094379124341003,2.3978952727983707,4.787491742782046,0.0,0.0,1.3862943611198906,1.0986122886681096,5.37989735354046,0.62,1
2025-10-01 06:36:00,10.0.0.1,4,39,61,4,4,3,0.9458143198118764,bob,success,6,0,-51.0,3,216.0,1.6094379124341003,3.6888794541139363,4.127134385045092,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906,5.37989735354046,0.84,1
2025-10-01 06:37:00,10.0.0.1,5,23,75,6,4,2,0.2144022080091689,dave,failed,6,0,10.0,2,204.0,1.791759469228055,3.1780538303479458,4.330733340286331,1.9459101490553132,1.6094379124341003,1.0986122886681096,1.0986122886681096,5.3230099791384085,0.21,1
2025-10-01 06:40:00,10.0.0.1,2,20,5,0,2,5,0.8920130731771546,bob,success,6,0,-51.0,2,204.0,1.0986122886681096,3.044522437723423,1.791759469228055,0.0,1.0986122886681096,1.791759469228055,1.0986122886681096,5.3230099791384085,0.21,1
2025-10-01 06:47:00,10.0.0.1,7,22,10,4,4,2,0.7849370080270692,charlie,success,6,0,-54.0,1,192.0,2.0794415416798357,3.1354942159291497,2.3978952727983707,1.6094379124341003,1.6094379124341003,1.0986122886681096,0.6931471805599453,5.262690188904886,0.31,1
