timestamp,ip,user,failed_prob,alert
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.7,1
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.74,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.74,1
NA,NA,NA,0.69,1
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.77,1
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.12,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.12,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.12,0
NA,NA,NA,0.12,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.78,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.6599999999999999,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.75,1
NA,NA,NA,0.79,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.78,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.79,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.13,0
NA,NA,NA,0.78,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.78,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.69,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.72,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.78,1
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.7,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.77,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.78,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.72,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.78,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.78,1
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.79,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.71,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.69,1
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.77,1
NA,NA,NA,0.75,1
NA,NA,NA,0.13,0
NA,NA,NA,0.75,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.69,1
NA,NA,NA,0.75,1
NA,NA,NA,0.050000000000000044,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.050000000000000044,0
NA,NA,NA,0.13,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.75,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.6599999999999999,1
NA,NA,NA,0.75,1
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.7,1
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.13,0
NA,NA,NA,0.64,1
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.79,1
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.7,1
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06000000000000005,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.050000000000000044,0
NA,NA,NA,0.72,1
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.7,1
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.64,1
NA,NA,NA,0.72,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.12,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.12,0
NA,NA,NA,0.8,1
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.8,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.13,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.79,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.72,1
NA,NA,NA,0.72,1
NA,NA,NA,0.79,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.12,0
NA,NA,NA,0.72,1
NA,NA,NA,0.72,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.72,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.8,1
NA,NA,NA,0.72,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.8,1
NA,NA,NA,0.79,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.6599999999999999,1
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.79,1
NA,NA,NA,0.79,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.72,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.72,1
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.6799999999999999,1
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.07999999999999996,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.79,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.8,1
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.72,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.12,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.12,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.79,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.12,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.13,0
NA,NA,NA,0.81,1
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.81,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.13,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.76,1
NA,NA,NA,0.13,0
NA,NA,NA,0.81,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.81,1
NA,NA,NA,0.81,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.81,1
NA,NA,NA,0.76,1
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.06999999999999995,0
NA,NA,NA,0.75,1
NA,NA,NA,0.75,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.8200000000000001,1
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.13,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.13,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.75,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.75,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.8200000000000001,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.16000000000000003,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.78,1
NA,NA,NA,0.10999999999999999,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.8200000000000001,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.77,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.81,1
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.13,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.12,0
NA,NA,NA,0.8200000000000001,1
NA,NA,NA,0.8200000000000001,1
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.76,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.12,0
NA,NA,NA,0.78,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.12,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.78,1
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.15000000000000002,0
NA,NA,NA,0.78,1
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.13,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.09999999999999998,0
NA,NA,NA,0.08999999999999997,0
NA,NA,NA,0.13,0
NA,NA,NA,0.78,1
